ngay,ngan_hang,loai_giao_dich,tong_giao_dich,thanh_cong,that_bai,tong_so_tien,sr_phan_tram
2026-06-25 00:00:00,Sacombank,Nạp Tiền,811,735,76,174910,90.6
2026-06-25 00:00:00,Sacombank,Rút tiền,491,448,43,185450,91.2
2026-06-25 00:00:00,Sacombank,Chuyển tiền,438,398,40,342539,90.9
2026-06-25 00:00:00,TPBank,Thanh toán,1923,1823,100,269969,94.8
2026-06-25 00:00:00,TPBank,Nạp Tiền,644,609,35,136637,94.6
2026-06-25 00:00:00,TPBank,Rút tiền,442,422,20,140094,95.5
2026-06-25 00:00:00,TPBank,Chuyển tiền,421,402,19,305130,95.5
2026-06-25 00:00:00,Agribank,Thanh toán,1489,1378,111,203154,92.5
2026-06-25 00:00:00,Agribank,Nạp Tiền,536,493,43,100744,92.0
2026-06-25 00:00:00,Agribank,Rút tiền,334,312,22,124398,93.4
2026-06-25 00:00:00,Agribank,Chuyển tiền,326,294,32,263437,90.2
2026-06-26 00:00:00,Vietcombank,Thanh toán,6983,6843,140,1122902,98.0
2026-06-26 00:00:00,Vietcombank,Nạp Tiền,2469,2361,108,525420,95.6
2026-06-26 00:00:00,Vietcombank,Rút tiền,1651,1581,70,614600,95.8
2026-06-26 00:00:00,Vietcombank,Chuyển tiền,1470,1415,55,1131965,96.3
2026-06-26 00:00:00,Techcombank,Thanh toán,4933,4795,138,793543,97.2
2026-06-26 00:00:00,Techcombank,Nạp Tiền,1775,1756,19,367209,98.9
2026-06-26 00:00:00,Techcombank,Rút tiền,1183,1153,30,449227,97.5
2026-06-26 00:00:00,Techcombank,Chuyển tiền,1022,984,38,851287,96.3
2026-06-26 00:00:00,MB Bank,Thanh toán,4773,4702,71,691518,98.5
2026-06-26 00:00:00,MB Bank,Nạp Tiền,1868,1858,10,362532,99.5
2026-06-26 00:00:00,MB Bank,Rút tiền,1143,1135,8,383212,99.3
2026-06-26 00:00:00,MB Bank,Chuyển tiền,1127,1104,23,854003,98.0
2026-06-26 00:00:00,VietinBank,Thanh toán,4427,4200,227,597893,94.9
2026-06-26 00:00:00,VietinBank,Nạp Tiền,1582,1500,82,321657,94.8
2026-06-26 00:00:00,VietinBank,Rút tiền,998,926,72,380516,92.8
2026-06-26 00:00:00,VietinBank,Chuyển tiền,908,847,61,740512,93.3
2026-06-26 00:00:00,BIDV,Thanh toán,3559,3373,186,553206,94.8
2026-06-26 00:00:00,BIDV,Nạp Tiền,1331,1264,67,273150,95.0
2026-06-26 00:00:00,BIDV,Rút tiền,890,847,43,316230,95.2
2026-06-26 00:00:00,BIDV,Chuyển tiền,839,806,33,648254,96.1
2026-06-26 00:00:00,ACB,Thanh toán,2762,2672,90,391838,96.7
2026-06-26 00:00:00,ACB,Nạp Tiền,1036,1007,29,224177,97.2
2026-06-26 00:00:00,ACB,Rút tiền,719,709,10,271370,98.6
2026-06-26 00:00:00,ACB,Chuyển tiền,607,580,27,454184,95.6
2026-06-26 00:00:00,VPBank,Thanh toán,2932,2819,113,446618,96.1
2026-06-26 00:00:00,VPBank,Nạp Tiền,982,939,43,187178,95.6
2026-06-26 00:00:00,VPBank,Rút tiền,691,674,17,265865,97.5
2026-06-26 00:00:00,VPBank,Chuyển tiền,568,539,29,422874,94.9
2026-06-26 00:00:00,Sacombank,Thanh toán,2081,1954,127,333909,93.9
2026-06-26 00:00:00,Sacombank,Nạp Tiền,712,679,33,140692,95.4
2026-06-26 00:00:00,Sacombank,Rút tiền,475,443,32,156930,93.3
2026-06-26 00:00:00,Sacombank,Chuyển tiền,472,434,38,411242,91.9
2026-06-26 00:00:00,TPBank,Thanh toán,1777,1757,20,264584,98.9
2026-06-26 00:00:00,TPBank,Nạp Tiền,685,667,18,149705,97.4
2026-06-26 00:00:00,TPBank,Rút tiền,450,441,9,167959,98.0
2026-06-26 00:00:00,TPBank,Chuyển tiền,364,352,12,292552,96.7
2026-06-26 00:00:00,Agribank,Thanh toán,1484,1407,77,225901,94.8
2026-06-26 00:00:00,Agribank,Nạp Tiền,510,490,20,102288,96.1
2026-06-26 00:00:00,Agribank,Rút tiền,329,310,19,112303,94.2
2026-06-26 00:00:00,Agribank,Chuyển tiền,315,297,18,227291,94.3
2026-06-27 00:00:00,Vietcombank,Thanh toán,4695,4581,114,674174,97.6
2026-06-27 00:00:00,Vietcombank,Nạp Tiền,1612,1565,47,337873,97.1
2026-06-27 00:00:00,Vietcombank,Rút tiền,1112,1062,50,360967,95.5
2026-06-27 00:00:00,Vietcombank,Chuyển tiền,922,877,45,792577,95.1
2026-06-27 00:00:00,Techcombank,Thanh toán,3343,3245,98,528256,97.1
2026-06-27 00:00:00,Techcombank,Nạp Tiền,1106,1065,41,220060,96.3
2026-06-27 00:00:00,Techcombank,Rút tiền,737,717,20,241092,97.3
2026-06-27 00:00:00,Techcombank,Chuyển tiền,740,707,33,550825,95.5
2026-06-27 00:00:00,MB Bank,Thanh toán,3122,3085,37,427484,98.8
2026-06-27 00:00:00,MB Bank,Nạp Tiền,1218,1193,25,221719,97.9
2026-06-27 00:00:00,MB Bank,Rút tiền,775,755,20,297642,97.4
2026-06-27 00:00:00,MB Bank,Chuyển tiền,688,676,12,577149,98.3
2026-06-27 00:00:00,VietinBank,Thanh toán,2845,2687,158,412648,94.4
2026-06-27 00:00:00,VietinBank,Nạp Tiền,973,910,63,202634,93.5
2026-06-27 00:00:00,VietinBank,Rút tiền,654,625,29,251437,95.6
2026-06-27 00:00:00,VietinBank,Chuyển tiền,626,589,37,465544,94.1
2026-06-27 00:00:00,BIDV,Thanh toán,2412,2310,102,382684,95.8
2026-06-27 00:00:00,BIDV,Nạp Tiền,941,889,52,173734,94.5
2026-06-27 00:00:00,BIDV,Rút tiền,607,580,27,199681,95.6
2026-06-27 00:00:00,BIDV,Chuyển tiền,515,496,19,387993,96.3
2026-06-27 00:00:00,ACB,Thanh toán,1992,1956,36,317328,98.2
2026-06-27 00:00:00,ACB,Nạp Tiền,691,680,11,130823,98.4
2026-06-27 00:00:00,ACB,Rút tiền,459,448,11,151583,97.6
2026-06-27 00:00:00,ACB,Chuyển tiền,445,428,17,333992,96.2
2026-06-27 00:00:00,VPBank,Thanh toán,1769,1715,54,280142,96.9
2026-06-27 00:00:00,VPBank,Nạp Tiền,660,629,31,138953,95.3
2026-06-27 00:00:00,VPBank,Rút tiền,396,376,20,151765,94.9
2026-06-27 00:00:00,VPBank,Chuyển tiền,380,359,21,322638,94.5
2026-06-27 00:00:00,Sacombank,Thanh toán,1374,1292,82,197816,94.0
2026-06-27 00:00:00,Sacombank,Nạp Tiền,484,452,32,93221,93.4
2026-06-27 00:00:00,Sacombank,Rút tiền,325,301,24,103161,92.6
2026-06-27 00:00:00,Sacombank,Chuyển tiền,301,279,22,223428,92.7
2026-06-27 00:00:00,TPBank,Thanh toán,1222,1185,37,192724,97.0
2026-06-27 00:00:00,TPBank,Nạp Tiền,414,404,10,87792,97.6
2026-06-27 00:00:00,TPBank,Rút tiền,286,282,4,99112,98.6
2026-06-27 00:00:00,TPBank,Chuyển tiền,234,231,3,177499,98.7
2026-06-27 00:00:00,Agribank,Thanh toán,842,788,54,128645,93.6
2026-06-27 00:00:00,Agribank,Nạp Tiền,348,332,16,76020,95.4
2026-06-27 00:00:00,Agribank,Rút tiền,228,218,10,73101,95.6
2026-06-27 00:00:00,Agribank,Chuyển tiền,205,194,11,156356,94.6
2026-06-28 00:00:00,Vietcombank,Thanh toán,4666,4472,194,760252,95.8
2026-06-28 00:00:00,Vietcombank,Nạp Tiền,1617,1555,62,327689,96.2
2026-06-28 00:00:00,Vietcombank,Rút tiền,1054,1036,18,373954,98.3
2026-06-28 00:00:00,Vietcombank,Chuyển tiền,962,935,27,740165,97.2
2026-06-28 00:00:00,Techcombank,Thanh toán,3416,3363,53,517542,98.4
2026-06-28 00:00:00,Techcombank,Nạp Tiền,1178,1139,39,243685,96.7
2026-06-28 00:00:00,Techcombank,Rút tiền,834,818,16,300409,98.1
2026-06-28 00:00:00,Techcombank,Chuyển tiền,734,706,28,588232,96.2
2026-06-28 00:00:00,MB Bank,Thanh toán,3331,3234,97,490006,97.1
2026-06-28 00:00:00,MB Bank,Nạp Tiền,1216,1193,23,262774,98.1
2026-06-28 00:00:00,MB Bank,Rút tiền,697,689,8,221127,98.9
2026-06-28 00:00:00,MB Bank,Chuyển tiền,724,712,12,611241,98.3
2026-06-28 00:00:00,VietinBank,Thanh toán,2864,2738,126,409757,95.6
2026-06-28 00:00:00,VietinBank,Nạp Tiền,920,874,46,173741,95.0
2026-06-28 00:00:00,VietinBank,Rút tiền,695,662,33,229979,95.3
2026-06-28 00:00:00,VietinBank,Chuyển tiền,559,529,30,453155,94.6
2026-06-28 00:00:00,BIDV,Thanh toán,2556,2401,155,391383,93.9
2026-06-28 00:00:00,BIDV,Nạp Tiền,925,878,47,173563,94.9
2026-06-28 00:00:00,BIDV,Rút tiền,601,569,32,196463,94.7
2026-06-28 00:00:00,BIDV,Chuyển tiền,532,510,22,417318,95.9
2026-06-28 00:00:00,ACB,Thanh toán,1958,1911,47,308864,97.6
2026-06-28 00:00:00,ACB,Nạp Tiền,671,643,28,120984,95.8
2026-06-28 00:00:00,ACB,Rút tiền,473,458,15,164747,96.8
2026-06-28 00:00:00,ACB,Chuyển tiền,394,381,13,305357,96.7
2026-06-28 00:00:00,VPBank,Thanh toán,1747,1703,44,252228,97.5
2026-06-28 00:00:00,VPBank,Nạp Tiền,651,631,20,128393,96.9
2026-06-28 00:00:00,VPBank,Rút tiền,438,425,13,161925,97.0
2026-06-28 00:00:00,VPBank,Chuyển tiền,415,395,20,303375,95.2
2026-06-28 00:00:00,Sacombank,Thanh toán,1372,1277,95,203725,93.1
2026-06-28 00:00:00,Sacombank,Nạp Tiền,524,492,32,113143,93.9
2026-06-28 00:00:00,Sacombank,Rút tiền,344,327,17,117741,95.1
2026-06-28 00:00:00,Sacombank,Chuyển tiền,284,268,16,212963,94.4
2026-06-28 00:00:00,TPBank,Thanh toán,1069,1039,30,147465,97.2
2026-06-28 00:00:00,TPBank,Nạp Tiền,454,443,11,98050,97.6
2026-06-28 00:00:00,TPBank,Rút tiền,286,282,4,97074,98.6
2026-06-28 00:00:00,TPBank,Chuyển tiền,271,260,11,211949,95.9
2026-06-28 00:00:00,Agribank,Thanh toán,922,889,33,125212,96.4
2026-06-28 00:00:00,Agribank,Nạp Tiền,323,310,13,70489,96.0
2026-06-28 00:00:00,Agribank,Rút tiền,207,199,8,70287,96.1
2026-06-28 00:00:00,Agribank,Chuyển tiền,199,187,12,161075,94.0
2026-06-29 00:00:00,Vietcombank,Thanh toán,6458,6290,168,1040456,97.4
2026-06-29 00:00:00,Vietcombank,Nạp Tiền,2411,2333,78,438927,96.8
2026-06-29 00:00:00,Vietcombank,Rút tiền,1619,1573,46,622960,97.2
2026-06-29 00:00:00,Vietcombank,Chuyển tiền,1406,1366,40,1202458,97.2
2026-06-29 00:00:00,Techcombank,Thanh toán,5166,5099,67,801995,98.7
2026-06-29 00:00:00,Techcombank,Nạp Tiền,1714,1649,65,333414,96.2
2026-06-29 00:00:00,Techcombank,Rút tiền,1115,1080,35,398255,96.9
2026-06-29 00:00:00,Techcombank,Chuyển tiền,1143,1103,40,964755,96.5
2026-06-29 00:00:00,MB Bank,Thanh toán,4611,4506,105,660696,97.7
2026-06-29 00:00:00,MB Bank,Nạp Tiền,1845,1797,48,363371,97.4
2026-06-29 00:00:00,MB Bank,Rút tiền,1113,1105,8,397684,99.3
2026-06-29 00:00:00,MB Bank,Chuyển tiền,1070,1030,40,833659,96.3
2026-06-29 00:00:00,VietinBank,Thanh toán,3936,3693,243,557218,93.8
2026-06-29 00:00:00,VietinBank,Nạp Tiền,1603,1495,108,320812,93.3
2026-06-29 00:00:00,VietinBank,Rút tiền,1046,986,60,397008,94.3
2026-06-29 00:00:00,VietinBank,Chuyển tiền,982,908,74,783932,92.5
2026-06-29 00:00:00,BIDV,Thanh toán,3477,3307,170,531263,95.1
2026-06-29 00:00:00,BIDV,Nạp Tiền,1438,1391,47,310954,96.7
2026-06-29 00:00:00,BIDV,Rút tiền,946,915,31,338831,96.7
2026-06-29 00:00:00,BIDV,Chuyển tiền,797,745,52,676941,93.5
2026-06-29 00:00:00,ACB,Thanh toán,3160,3106,54,468015,98.3
2026-06-29 00:00:00,ACB,Nạp Tiền,1011,969,42,204881,95.8
2026-06-29 00:00:00,ACB,Rút tiền,665,651,14,220601,97.9
2026-06-29 00:00:00,ACB,Chuyển tiền,642,611,31,504647,95.2
2026-06-29 00:00:00,VPBank,Thanh toán,2846,2718,128,465945,95.5
2026-06-29 00:00:00,VPBank,Nạp Tiền,990,938,52,210768,94.7
2026-06-29 00:00:00,VPBank,Rút tiền,640,611,29,226119,95.5
2026-06-29 00:00:00,VPBank,Chuyển tiền,579,555,24,440385,95.9
2026-06-29 00:00:00,Sacombank,Thanh toán,2191,2052,139,330915,93.7
2026-06-29 00:00:00,Sacombank,Nạp Tiền,798,756,42,158000,94.7
2026-06-29 00:00:00,Sacombank,Rút tiền,527,495,32,180078,93.9
2026-06-29 00:00:00,Sacombank,Chuyển tiền,473,444,29,345581,93.9
2026-06-29 00:00:00,TPBank,Thanh toán,1716,1679,37,263258,97.8
2026-06-29 00:00:00,TPBank,Nạp Tiền,629,616,13,120367,97.9
2026-06-29 00:00:00,TPBank,Rút tiền,396,383,13,147224,96.7
2026-06-29 00:00:00,TPBank,Chuyển tiền,386,381,5,338008,98.7
2026-06-29 00:00:00,Agribank,Thanh toán,1298,1223,75,196631,94.2
2026-06-29 00:00:00,Agribank,Nạp Tiền,472,450,22,100487,95.3
2026-06-29 00:00:00,Agribank,Rút tiền,308,294,14,112802,95.5
2026-06-29 00:00:00,Agribank,Chuyển tiền,308,287,21,233002,93.2
2026-06-30 00:00:00,Vietcombank,Thanh toán,8720,8577,143,1267626,98.4
2026-06-30 00:00:00,Vietcombank,Nạp Tiền,2896,2820,76,573821,97.4
2026-06-30 00:00:00,Vietcombank,Rút tiền,2017,1938,79,659433,96.1
2026-06-30 00:00:00,Vietcombank,Chuyển tiền,1835,1792,43,1476321,97.7
2026-06-30 00:00:00,Techcombank,Thanh toán,6055,5954,101,927964,98.3
2026-06-30 00:00:00,Techcombank,Nạp Tiền,2133,2095,38,449506,98.2
2026-06-30 00:00:00,Techcombank,Rút tiền,1424,1368,56,501716,96.1
2026-06-30 00:00:00,Techcombank,Chuyển tiền,1219,1186,33,1039196,97.3
2026-06-30 00:00:00,MB Bank,Thanh toán,5236,5165,71,755331,98.6
2026-06-30 00:00:00,MB Bank,Nạp Tiền,2042,2005,37,408625,98.2
2026-06-30 00:00:00,MB Bank,Rút tiền,1231,1203,28,392438,97.7
2026-06-30 00:00:00,MB Bank,Chuyển tiền,1269,1251,18,914149,98.6
2026-06-30 00:00:00,VietinBank,Thanh toán,4514,4258,256,618298,94.3
2026-06-30 00:00:00,VietinBank,Nạp Tiền,1824,1738,86,339596,95.3
2026-06-30 00:00:00,VietinBank,Rút tiền,1081,1021,60,380805,94.4
2026-06-30 00:00:00,VietinBank,Chuyển tiền,1129,1056,73,885147,93.5
2026-06-30 00:00:00,BIDV,Thanh toán,4446,4194,252,731150,94.3
2026-06-30 00:00:00,BIDV,Nạp Tiền,1656,1603,53,339724,96.8
2026-06-30 00:00:00,BIDV,Rút tiền,1083,1017,66,375849,93.9
2026-06-30 00:00:00,BIDV,Chuyển tiền,945,894,51,793230,94.6
2026-06-30 00:00:00,ACB,Thanh toán,3447,3396,51,493909,98.5
2026-06-30 00:00:00,ACB,Nạp Tiền,1313,1274,39,249534,97.0
2026-06-30 00:00:00,ACB,Rút tiền,844,817,27,269062,96.8
2026-06-30 00:00:00,ACB,Chuyển tiền,702,676,26,592660,96.3
2026-06-30 00:00:00,VPBank,Thanh toán,3104,2959,145,479173,95.3
2026-06-30 00:00:00,VPBank,Nạp Tiền,1089,1032,57,235239,94.8
2026-06-30 00:00:00,VPBank,Rút tiền,755,732,23,240018,97.0
2026-06-30 00:00:00,VPBank,Chuyển tiền,660,638,22,559599,96.7
2026-06-30 00:00:00,Sacombank,Thanh toán,2464,2302,162,345374,93.4
2026-06-30 00:00:00,Sacombank,Nạp Tiền,941,875,66,199968,93.0
2026-06-30 00:00:00,Sacombank,Rút tiền,587,553,34,189994,94.2
2026-06-30 00:00:00,Sacombank,Chuyển tiền,570,527,43,452580,92.5
2026-06-30 00:00:00,TPBank,Thanh toán,2153,2087,66,324642,96.9
2026-06-30 00:00:00,TPBank,Nạp Tiền,718,700,18,154093,97.5
2026-06-30 00:00:00,TPBank,Rút tiền,470,458,12,161683,97.4
2026-06-30 00:00:00,TPBank,Chuyển tiền,485,470,15,399702,96.9
2026-06-30 00:00:00,Agribank,Thanh toán,1672,1589,83,234692,95.0
2026-06-30 00:00:00,Agribank,Nạp Tiền,573,547,26,103388,95.5
2026-06-30 00:00:00,Agribank,Rút tiền,412,396,16,148416,96.1
2026-06-30 00:00:00,Agribank,Chuyển tiền,330,309,21,246933,93.6
